Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
179, Opanel, 0.7815315315315315, 0.3066448801742919, 0.031886668621618985, 0.07835420393559929, 0.0653918650403245,0.003914096502327297
180, Plaza Eliptica, 0.7815315315315315, 0.35566448801742917, 0.076639018055381, 0.07986870897155361, 0.0701919521423634,0.005786614668688649
181, Abrantes, 0.8175675675675675, 0.3175381263616558, 0.04482426375099493, 0.07423728813559322, 0.06407060816578294,0.004209946405001759
182, Pan Bendito, 0.8400900900900901, 0.2848583877995643, 0.03602697834192116, 0.06930379746835443, 0.06345163355566492,0.0044430033681398615
183, San Francisco, 0.8536036036036037, 0.26851851851851855, 0.02714590926228478, 0.06494661921708185, 0.06338323083724944,0.0046400326768287975
184, Carabanchel Alto, 0.8716216216216216, 0.24673202614379086, 0.018181056512085795, 0.06107083100948132, 0.06331817807321619,0.004870617320849613
185, La Peseta, 0.8851351351351351, 0.21949891067538127, 0.0091324200913242, 0.05760126249342452, 0.06273605300188295,0.005215247949598371
186, La Fortuna, 0.9166666666666666, 0.1977124183006536, 0.0, 0.05447761194029851, 0.05697985499962132,0.002898522268554625
187, Legazpi, 0.7815315315315315, 0.43191721132897604, 0.1455891388435061, 0.09019769357495881, 0.07669108551329754,0.00737449861585669
188, Delicias, 0.7454954954954955, 0.43191721132897604, 0.06985044614804573, 0.0906832298136646, 0.06486450405143304,0.003859587198042635
189, Palos de la Frontera, 0.7094594594594594, 0.43191721132897604, 0.07297103877787553, 0.09335038363171355, 0.06489146775456328,0.0037895062668763324
