Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
102, Heimeranplatz, 0.5894584139264991, 0.3717948717948718, 0.3411891195726476, 0.11127029608404966, 0.09622747502539947,0.009061088598961143
103, Harras, 0.6394261766602193, 0.3717948717948718, 0.09906173139671733, 0.1056689342403628, 0.08172842984519033,0.006313148423813458
104, Mittersendling, 0.658768536428111, 0.3717948717948718, 0.09035074737309456, 0.10192475940507437, 0.0751284399603837,0.004835107446961401
105, Siemenswerke, 0.7071244358478401, 0.3717948717948718, 0.08250702974692911, 0.09327461969575661, 0.06474080988003232,0.003691055986631819
106, Solln, 0.7313023855577048, 0.3717948717948718, 0.07458931478466775, 0.08591445427728614, 0.06369146480015624,0.003953875547663575
107, Großhesslohe Isartalbf., 0.7715989684074791, 0.3717948717948718, 0.06659760248631048, 0.07957650273224044, 0.06358546583064327,0.004102814876554277
108, Pullach, 0.7925531914893618, 0.3717948717948718, 0.05853189285185733, 0.07406230133502861, 0.06357475937357494,0.004193021409576057
109, Hollriegelskreuth, 0.8086718246292715, 0.3717948717948718, 0.05039218588130827, 0.06922162804515745, 0.0635736724986575,0.004252916942110531
110, Buchenhain, 0.8280141843971631, 0.3717948717948718, 0.04217848157466331, 0.06493868450390189, 0.06357350284269908,0.0043078582210625965
111, Baierbrunn, 0.8441328175370728, 0.3717948717948718, 0.03389077993192245, 0.06112277019937041, 0.06357289066137146,0.00437217768969892
112, Hohenschaftlarn, 0.8634751773049646, 0.3717948717948718, 0.02552908095308569, 0.057701832590391286, 0.06356693758910302,0.004474382300576172
